event_type,timestamp,callback_index,outdoor_temp_c,zone_temp_c,primary_zone,electricity_demand_w,interval_kwh,cumulative_kwh,action_json,reasoning,zone_temp_Core_ZN,zone_temp_Perimeter_ZN_1,zone_temp_Perimeter_ZN_2,zone_temp_Perimeter_ZN_3,zone_temp_Perimeter_ZN_4
sensor,1979-06-15 01:60,11,23.9,25.56506171864897,Core_ZN,4.038461538461539e-09,6.730769230769232e-13,8.076923076923078e-12,,,25.56506171864897,26.0332358849544,26.416047054516735,26.036110496567055,26.63825905487213
sensor,1979-06-15 02:10,12,23.8,25.545754537386767,Core_ZN,4.038461538461539e-09,6.730769230769232e-13,8.750000000000002e-12,,,25.545754537386767,26.005651958980835,26.38610502536499,26.010769036288345,26.60822064744162
sensor,1979-06-15 02:20,13,23.7,25.527515382510504,Core_ZN,4.038461538461539e-09,6.730769230769232e-13,9.423076923076926e-12,,,25.527515382510504,25.978822011594268,26.35743956111969,25.98620462943824,26.57914692635457
sensor,1979-06-15 02:30,14,23.6,25.50957976613202,Core_ZN,4.038461538461539e-09,6.730769230769232e-13,1.009615384615385e-11,,,25.50957976613202,25.951998601597893,26.32917759620684,25.961721757072603,26.550258416145848
sensor,1979-06-15 02:40,15,23.5,25.49162542575398,Core_ZN,4.038461538461539e-09,6.730769230769232e-13,1.0769230769230774e-11,,,25.49162542575398,25.924738966518536,26.300992531387976,25.937051576355167,26.521300075532572
sensor,1979-06-15 02:50,16,23.4,25.473514854230544,Core_ZN,4.038461538461539e-09,6.730769230769232e-13,1.1442307692307698e-11,,,25.473514854230544,25.897284643857745,26.272753555681994,25.912066114933324,26.492184159927422
sensor,1979-06-15 02:60,17,23.3,25.455187496816492,Core_ZN,4.038461538461539e-09,6.730769230769232e-13,1.2115384615384621e-11,,,25.455187496816492,25.869856108729817,26.244403796755982,25.886663676224043,26.462879009814603
sensor,1979-06-15 03:10,18,23.21666666666667,25.437361442825097,Core_ZN,4.038461538461539e-09,6.730769230769232e-13,1.2788461538461545e-11,,,25.437361442825097,25.843323489261316,26.216784104389976,25.861514079238724,26.43424673158901
sensor,1979-06-15 03:20,19,23.133333333333333,25.419620114545044,Core_ZN,4.038461538461539e-09,6.730769230769232e-13,1.3461538461538469e-11,,,25.419620114545044,25.81711381696949,26.189319530534167,25.83663620845932,26.405704144701403
sensor,1979-06-15 03:30,20,23.05,25.40180011035631,Core_ZN,4.038461538461539e-09,6.730769230769232e-13,1.4134615384615393e-11,,,25.40180011035631,25.7910000101852,26.161840615656782,25.811915440572182,26.37709698491667
sensor,1979-06-15 03:40,21,22.96666666666667,25.38382897871604,Core_ZN,4.038461538461539e-09,6.730769230769232e-13,1.4807692307692315e-11,,,25.38382897871604,25.764881765656305,26.134286147636857,25.787250508714813,26.348375303906487
sensor,1979-06-15 03:50,22,22.883333333333333,25.365673047659058,Core_ZN,4.038461538461539e-09,6.730769230769232e-13,1.5480769230769237e-11,,,25.365673047659058,25.738710744069202,26.10663056287768,25.762577101256884,26.319521246533373
sensor,1979-06-15 03:60,23,22.8,25.34731521808358,Core_ZN,4.038461538461539e-09,6.730769230769232e-13,1.615384615384616e-11,,,25.34731521808358,25.71246149357062,26.07886132940096,25.737855546264278,26.290528041562794
